"id","company","companyCn","booth","exhibition","province","city","regionType","website","email","phone","contactName","contactStatus","contactSource","years","stage","priority","owner","lastContact","nextFollowUp","intendedArea","notes","hasGuangdongAffiliate","exhibitions","officialProfileUrl","officialAddress","productGroups","contactEmail","contactPhone","profileExtra"
"740","Solarspace Technology Co., Ltd.","江苏中润光能科技股份有限公司","A1.120","Intersolar Europe","江苏省","徐州市","省外企业","https://www.solarspace.com","","","","会刊官网待复核","01-2026-6-3-5-2026-1-.pdf 第475页","[""2026"",""2024"",""2023""]","未联系","中","","","","","","false","[{""company"":""SolarSpace Technology Co.,Ltd."",""companyCn"":"""",""booth"":""A1.120"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":7},{""company"":""SolarSpace Technology Co., Ltd."",""companyCn"":""江苏中润光能科技股份有限公司"",""booth"":""7.2H E610"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":475,""website"":""https://www.solarspace.com"",""address"":""29 Gaoxin Road, Economic and Technological Development Zone, Xuzhou, China 江苏省徐州市经济技术开发区高新路29号""},{""company"":""Solarspace Technology Co.,Ltd"",""companyCn"":"""",""booth"":""A3.170"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2024"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":124},{""company"":""Solarspace Technology Co., Ltd."",""companyCn"":"""",""booth"":""A3.139"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":68}]","","","","","",""
"2898","Jiangsu Petrasolar Energy Technology Co., Ltd.","江苏中科磐曜技术有限公司","7.2H B350","SNEC PV+ 2026","江苏省","待核实","省外企业","","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Petrasolar Energy Technology Co., Ltd."",""companyCn"":""江苏中科磐曜技术有限公司"",""booth"":""7.2H B350"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":363,""website"":"""",""address"":""Building S21, Intelligent Terminal Pioneer Park, Yanlong Sub-district, Yandu District, Yancheng City, Jiangsu Province 江苏省盐城市盐都区盐龙街道智能终端创业园S21栋""}]","","","","","",""
"2899","Jiangsu Cathcend Semiconductor Tech Co.,Ltd.","江苏中胜微科技有限公司","2.1H B530","SNEC PV+ 2026","江苏省","无锡市","省外企业","http://www.cathcend.com","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Cathcend Semiconductor Tech Co.,Ltd."",""companyCn"":""江苏中胜微科技有限公司"",""booth"":""2.1H B530"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":353,""website"":""http://www.cathcend.com"",""address"":""Bld. 3, No.988 GangchengAvenue,Shengang Sub-district Jiangyin, Jiangsu 214443,CHINA 无锡市江阴市申港街道江阴市港城大道988号3号楼""}]","","","","","",""
"2900","Jiangsu Zond Materials Technology Co., Ltd.","江苏中迪新材料技术有限公司","6.1H D335","SNEC PV+ 2026","江苏省","常州市","省外企业","https://www.zhongditech.com.cn","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Zond Materials Technology Co., Ltd."",""companyCn"":""江苏中迪新材料技术有限公司"",""booth"":""6.1H D335"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":369,""website"":""https://www.zhongditech.com.cn"",""address"":""江苏省常州市金坛区华业路139号飞荣达园区7号楼中迪新材""}]","","","","","",""
"2901","Jiangsu Energy Focus Technology Co., Ltd.","江苏云储聚合科技有限公司","4.1H F565","SNEC PV+ 2026","江苏省","苏州市","省外企业","https://www.eneutral.cn","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Energy Focus Technology Co., Ltd."",""companyCn"":""江苏云储聚合科技有限公司"",""booth"":""4.1H F565"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":355,""website"":""https://www.eneutral.cn"",""address"":""江苏省苏州市吴中区经济开发区越溪街道塔韵路178号天鸿大厦D1幢13F层1301号""}]","","","","","",""
"2902","JIANGSU YUNSHAN RENEWABLE ENERGY HOLDING CO.,LTD.","江苏云杉清洁能源投资控股有限公司","6.1H F215","SNEC PV+ 2026","江苏省","南京市","省外企业","https://www.ysenergy.com.cn","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""JIANGSU YUNSHAN RENEWABLE ENERGY HOLDING CO.,LTD."",""companyCn"":""江苏云杉清洁能源投资控股有限公司"",""booth"":""6.1H F215"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":368,""website"":""https://www.ysenergy.com.cn"",""address"":""Building 2, 18th Floor, No. 399 Jiangdong Middle Road, Jianye District, Nanjing, Jiangsu Province, China 南京市建邺区江东中路399号2幢18层""}]","","","","","",""
"1378","Jiangsu Yawei Transformer Co., Ltd","江苏亚威变压器有限公司","C5.157","EM-Power Europe","江苏省","待核实","省外企业","https://www.transformeryawei.com","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/jiangsu-yawei-transformer-co-ltd","[""2026"",""2025""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Yawei Transformer Co., Ltd"",""companyCn"":"""",""booth"":""C5.157"",""exhibition"":""EM-Power Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":4},{""company"":""JIANGSU YAWEI TRANSFORMER CO.,LTD"",""companyCn"":""江苏亚威变压器有限公司"",""booth"":""7.1H C590"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":367,""website"":"""",""address"":""No. 265, West Huanghai Avenue, Hai'an City, Jiangsu Province 江苏省海安市黄海大道西265号""},{""company"":""Jiangsu Yawei Transformer Co., Ltd"",""companyCn"":"""",""booth"":""C5.133"",""exhibition"":""Power2Drive Europe"",""event"":""The smarter E Europe"",""year"":""2025"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":30},{""company"":""Jiangsu Yawei Transformer Co., Ltd"",""companyCn"":"""",""booth"":""C3.250"",""exhibition"":""ees Europe"",""event"":""The smarter E Europe"",""year"":""2025"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":30}]","https://www.thesmartere.de/exhibitorlist/jiangsu-yawei-transformer-co-ltd","Jiangsu Yawei Transformer Co., Ltd265 Huanghai Avenue West, Hai 'an City, Jiangsu Province, China226600 jiangsu nantong, China","[""Grid infrastructure (e.g. transformers, substations, secondary substations)"",""Smart energy management systems for buildings and districts""]","admin@transformeryawei.com","18651392209",""
"2903","Jiangsu Yi'anteng Special Electrode New Material Technology Co., Ltd.","江苏亿安腾特种电极新材料科技有限公司","2.2H D121","SNEC PV+ 2026","江苏省","宿迁市","省外企业","","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Yi'anteng Special Electrode New Material Technology Co., Ltd."",""companyCn"":""江苏亿安腾特种电极新材料科技有限公司"",""booth"":""2.2H D121"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":367,""website"":"""",""address"":""No. 1 Zhangqi Road, Economic Development Zone, Shuyang County, Suqian City, Jiangsu Province 江苏省宿迁市沭阳县经济开发区章七路1号""}]","","","","","",""
"2904","Jiangsu Elenovo Energy Storage Technology Co., Ltd.","江苏伊莱诺瓦储能科技有限公司","3H E380","SNEC PV+ 2026","江苏省","无锡市","省外企业","https://www.elecnova-ess.com","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Elenovo Energy Storage Technology Co., Ltd."",""companyCn"":""江苏伊莱诺瓦储能科技有限公司"",""booth"":""3H E380"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":354,""website"":""https://www.elecnova-ess.com"",""address"":""Building A2, 59 Dongsheng Road, Jiangyin City, Jiangsu Province. 江苏省江阴市东盛路59号A2栋""}]","","","","","",""
"1311","Jiangsu Alliance Solar Co.,Ltd","江苏元铝新能源科技有限公司","A2.630","Intersolar Europe","江苏省","待核实","省外企业","https://www.cn-alliancesolar.com","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/jiangsu-alliance-solar-coltd","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Alliance Solar Co.,Ltd"",""companyCn"":"""",""booth"":""A2.630"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":4},{""company"":""JIANGSU ALLIANCE SOLAR CO., LTD"",""companyCn"":""江苏元铝新能源科技有限公司"",""booth"":""8.2H C580"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":351,""website"":"""",""address"":""No.390 Century . . Ave.,Zhouzhuang Town,Jiangyin,Jiangsu,China. 江苏省江阴市周庄镇世纪大道390号""}]","https://www.thesmartere.de/exhibitorlist/jiangsu-alliance-solar-coltd","Jiangsu Alliance Solar Co.,LtdNo. 390, Century Avenue, Zhouzhuang Town,Jiangsu Province214423 Jiangyin, China","[""PV components (cables, connectors, junction boxes, etc.)"",""Mounting systems, installation aids""]","alex@yuanlvpv.com","+0086-510-81691666",""
"2905","JIANGSU BROTHER ALLOY CO., LTD.","江苏兄弟合金有限公司","2.1H F575","SNEC PV+ 2026","江苏省","镇江市","省外企业","","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""JIANGSU BROTHER ALLOY CO., LTD."",""companyCn"":""江苏兄弟合金有限公司"",""booth"":""2.1H F575"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":574,""website"":"""",""address"":""No.1, Shunfa Road, Lvjiu Road, Lvcheng Town, Danyang City, Jiangsu Province 江苏省镇江市丹阳市吕城镇顺发大道一号""}]","","","","","",""
"2906","Jiangsu Peakup Power Technology Co., Ltd.","江苏凌众新能科技有限公司","5.2H B310","SNEC PV+ 2026","江苏省","南京市","省外企业","https://www.peakuppower.com","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Peakup Power Technology Co., Ltd."",""companyCn"":""江苏凌众新能科技有限公司"",""booth"":""5.2H B310"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":363,""website"":""https://www.peakuppower.com"",""address"":""8th Floor, Angying Building, No. 91 Shengli Road, Jiangning Development Zone Jiangning, Nanjing,CHINA 南京市江宁区胜利路91号昂鹰大厦8楼""}]","","","","","",""
"2907","Jiangsu Chuanglang Quartz Technologies","江苏创朗石英科技有限公司","2.2H E110","SNEC PV+ 2026","江苏省","徐州市","省外企业","","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Chuanglang Quartz Technologies"",""companyCn"":""江苏创朗石英科技有限公司"",""booth"":""2.2H E110"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":353,""website"":"""",""address"":""No.10 Huasheng Road,Xuzhou Hi-tech Development Zone 江苏徐州市铜山区华盛路10号""}]","","","","","",""
"2908","JSCLS","江苏创生源科技有限公司","1.1H B210","SNEC PV+ 2026","江苏省","宿迁市","省外企业","","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""JSCLS"",""companyCn"":""江苏创生源科技有限公司"",""booth"":""1.1H B210"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":570,""website"":"""",""address"":""no 12 shuangyang west road,sihong economic development zone sihong county,suqian city,jiangsu,P.R CHINA 江苏省宿迁市泗洪县经济开发区双洋路南侧、开发大道西侧2幢""}]","","","","","",""
"2909","Jiangsu Huaxia Star Technology Co.,Ltd","江苏华夏星光科技有限公司","6.1H F207 F208","SNEC PV+ 2026","江苏省","宿迁市","省外企业","https://www.cs-idgr.com","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Huaxia Star Technology Co.,Ltd"",""companyCn"":""江苏华夏星光科技有限公司"",""booth"":""6.1H F207 F208"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":359,""website"":""https://www.cs-idgr.com"",""address"":""Factory Building 1, No. 6 Wei'er Road, Sucheng Economic Development Zone, Suqian City, Jiangsu Province 宿迁市宿城经济开发区纬二路6号1号厂房""}]","","","","","",""
"2910","Jiangsu Huaduo New Energy Co., Ltd.","江苏华多新能源有限公司","8.2H E350","SNEC PV+ 2026","江苏省","无锡市","省外企业","","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Huaduo New Energy Co., Ltd."",""companyCn"":""江苏华多新能源有限公司"",""booth"":""8.2H E350"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":358,""website"":"""",""address"":""B1305, Tsinghua Chuangye Building, No. 3 Qingyan Road, Huishan Economic Development Zone, Wuxi 无锡惠山经开区清研路3号清华创业大厦B1305室""}]","","","","","",""
"2911","Jiangsu Huajingxiang Glass Technology Co., Ltd.","江苏华景祥玻璃科技有限公司","7.2H D08","SNEC PV+ 2026","江苏省","待核实","省外企业","","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Huajingxiang Glass Technology Co., Ltd."",""companyCn"":""江苏华景祥玻璃科技有限公司"",""booth"":""7.2H D08"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":358,""website"":"""",""address"":""Jiangsu Province Yancheng City Xiangshui County Xiaojian Town Huangxiang Road No. 8-9 Yancheng Huajingxiang Intelligent Doors and Windows Processing Factory 江苏省盐城市响水县小尖镇黄响路8-9号盐城市华景祥智能门窗加工厂""}]","","","","","",""
"2912","JIANGSU HUADA METAL MESH BELT CO., LTD","江苏华达网带有限公司","1.1H C818","SNEC PV+ 2026","江苏省","扬州市","省外企业","https://www.huada888.cn","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""JIANGSU HUADA METAL MESH BELT CO., LTD"",""companyCn"":""江苏华达网带有限公司"",""booth"":""1.1H C818"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":358,""website"":""https://www.huada888.cn"",""address"":""Baisha RD, Daqiao Town, Jiangdu, Yangzhou 225211 扬州市江都区大桥镇白沙路""}]","","","","","",""
"2913","Jiangsu Huapeng Transformer Co., Ltd.","江苏华鹏变压器有限公司","5.1H F510","SNEC PV+ 2026","江苏省","待核实","省外企业","","","","","待核实","","[""2026""]","未联系","中","","","","","","false","[{""company"":""Jiangsu Huapeng Transformer Co., Ltd."",""companyCn"":""江苏华鹏变压器有限公司"",""booth"":""5.1H F510"",""exhibition"":""SNEC PV+ 2026"",""event"":""SNEC PV+ 上海国际太阳能光伏与智慧能源展"",""year"":""2026"",""sourceFile"":""01-2026-6-3-5-2026-1-.pdf"",""sourcePage"":359,""website"":"""",""address"":""No. 68 Kunlun Development Zone, Liyang City, Jiangsu Province 江苏溧阳市昆仑开发区68号""}]","","","","","",""
